taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Pssu0562,TRINITY_DN10502_c0_g1::TRINITY_DN10502_c0_g1_i2::g.24183::m.24183,4.583759753639499,ETE69454.1_1,Opha Zinc finger and BTB domain containing protein 11  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 11  ,ThreeFTXs,0,6.16,22.98,Trinity,Merger,Toxin,82
Pssu0562,TRINITY_DN7046_c0_g2::TRINITY_DN7046_c0_g2_i7::g.21204::m.21204,4.565597175854225,ETE57746.1_1,Opha Cysteine protease ATG4D  ,Ophiophagus hannah,Cysteine protease ATG4D  ,SVSP,0,6.08,22.68,Trinity,Merger,Toxin,83
Pssu0562,TRINITY_DN14703_c0_g1::TRINITY_DN14703_c0_g1_i3::g.4987::m.4987,4.561937059622433,gi|1446201944|gb|MH233095.1|,Spilotes sulphureus three finger toxin 12 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 12 mRNA, partial cds",ThreeFTXs,1.44e-27,6.07,22.62,Trinity,Merger,Toxin,84
Pssu0562,TRINITY_DN1102_c0_g1::TRINITY_DN1102_c0_g1_i5::g.3139::m.3139,4.55028504908841,gi|699236719|gb|GBSI01000021.1|,Htorq CTL 8c transcribed RNA sequence,HypsiglenaÂ sp,CTL-8c transcribed RNA sequence,Other,4.92e-119,6.02,22.43,Trinity,Merger,Toxin,85
Pssu0562,TRINITY_DN28343_c1_g1::TRINITY_DN28343_c1_g1_i4::g.5479::m.5479,4.544114402209474,ETE73733.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,5.99,22.33,Trinity,Merger,Toxin,86
Pssu0562,TRINITY_DN4796_c0_g1::TRINITY_DN4796_c0_g1_i8::g.266::m.266,4.53605290024021,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.98e-8,5.95,22.2,Trinity,Merger,Toxin,87
Pssu0562,TRINITY_DN2570_c3_g2::TRINITY_DN2570_c3_g2_i2::g.11075::m.11075,4.532940288372874,ETE59032.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,0,5.94,22.15,Trinity,Merger,Toxin,88
Pssu0562,TRINITY_DN12759_c0_g1::TRINITY_DN12759_c0_g1_i2::g.8787::m.8787,4.521678951603199,ETE73659.1_1,Opha Zinc finger MYM type protein 2  ,Ophiophagus hannah,Zinc finger MYM-type protein 2  ,ThreeFTXs,0,5.89,21.97,Trinity,Merger,Toxin,89
Pssu0562,TRINITY_DN5500_c0_g1::TRINITY_DN5500_c0_g1_i4::g.23835::m.23835,4.515384460636948,ETE59507.1_1,Opha RanBP type and C3HC4 type zinc finger containing protein 1  ,Ophiophagus hannah,RanBP-type and C3HC4-type zinc finger-containing protein 1  ,ThreeFTXs,6.84e-100,5.87,21.87,Trinity,Merger,Toxin,90
Pssu0562,TRINITY_DN3031_c0_g1::TRINITY_DN3031_c0_g1_i1::g.19766::m.19766,4.4963345134171115,gi|752779249|gb|GBSH01001835.1|,TSA  Boiga irregularis Birre NUC10 transcribed RNA sequence,Boiga irregularis,NUC10 transcribed RNA sequence,Other,0,5.79,21.57,Trinity,Merger,Toxin,91
Pssu0562,TRINITY_DN1980_c0_g1::TRINITY_DN1980_c0_g1_i2::g.13203::m.13203,4.488000770834068,ETE68580.1_1,Opha GATA zinc finger domain containing protein 1  ,Ophiophagus hannah,GATA zinc finger domain-containing protein 1  ,ThreeFTXs,0,5.75,21.44,Trinity,Merger,Toxin,92
Pssu0562,TRINITY_DN1798_c0_g2::TRINITY_DN1798_c0_g2_i1::g.17237::m.17237,4.486070743735668,ETE63086.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,5.74,21.41,Trinity,Merger,Toxin,93
Pssu0562,TRINITY_DN10489_c0_g2::TRINITY_DN10489_c0_g2_i1::g.6056::m.6056,4.46401472450489,ETE74124.1_1,Opha putative helicase with zinc finger domain protein  ,Ophiophagus hannah,putative helicase with zinc finger domain protein  ,ThreeFTXs,4.56e-172,5.65,21.07,Trinity,Merger,Toxin,94
Pssu0562,TRINITY_DN4676_c0_g1::TRINITY_DN4676_c0_g1_i2::g.24071::m.24071,4.458119481174506,ETE63615.1_1,Opha Zinc finger X chromosomal protein  ,Ophiophagus hannah,Zinc finger X-chromosomal protein  ,ThreeFTXs,0,5.63,20.98,Trinity,Merger,Toxin,95
Pssu0562,TRINITY_DN28_c0_g1::TRINITY_DN28_c0_g1_i2::g.1058::m.1058,4.447579196548882,ETE70874.1_1,Opha Zinc finger MYND domain containing protein 10 ,Ophiophagus hannah,Zinc finger MYND domain-containing protein 10 ,ThreeFTXs,0,5.59,20.82,Trinity,Merger,Toxin,96
Pssu0562,TRINITY_DN11839_c0_g1::TRINITY_DN11839_c0_g1_i1::g.9629::m.9629,4.445594291341182,gi|1446201940|gb|MH233093.1|,Spilotes sulphureus three finger toxin 1 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 1 mRNA, partial cds",ThreeFTXs,1.46e-35,5.58,20.79,Trinity,Merger,Toxin,97
Pssu0562,TRINITY_DN63179_c0_g1::TRINITY_DN63179_c0_g1_i1::g.19158::m.19158,4.438292851579146,ETE72507.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.31e-159,5.55,20.68,Trinity,Merger,Toxin,98
Pssu0562,TRINITY_DN17632_c2_g1::TRINITY_DN17632_c2_g1_i2::g.16508::m.16508,4.43095427138573,gi|752781998|gb|GBSH01000508.1|,TSA  Boiga irregularis Birre CAAXProtease transcribed RNA sequence,Boiga irregularis,CAAXProtease transcribed RNA sequence,SVSP,0,5.52,20.57,Trinity,Merger,Toxin,99
Pssu0562,TRINITY_DN3490_c0_g1::TRINITY_DN3490_c0_g1_i1::g.10909::m.10909,4.412781525338476,gi|752778356|gb|GBSH01002267.1|,TSA  Boiga irregularis Birre RibPPKin2 transcribed RNA sequence,Boiga irregularis,RibPPKin2 transcribed RNA sequence,Other,0,5.45,20.3,Trinity,Merger,Toxin,100
Pssu0562,TRINITY_DN24427_c0_g1::TRINITY_DN24427_c0_g1_i2::g.13909::m.13909,4.40667271575583,ETE71267.1_1,Opha putative ATP dependent Clp protease proteolytic subunit  ,Ophiophagus hannah,putative ATP-dependent Clp protease proteolytic subunit  ,SVSP,0,5.42,20.21,Trinity,Merger,Toxin,101
Pssu0562,TRINITY_DN14430_c0_g1::TRINITY_DN14430_c0_g1_i1::g.26133::m.26133,4.3957483281790335,ETE66122.1_1,Opha Zinc finger and BTB domain containing protein 17  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 17  ,ThreeFTXs,0,5.38,20.05,Trinity,Merger,Toxin,102
Pssu0562,TRINITY_DN15090_c0_g1::TRINITY_DN15090_c0_g1_i2::g.7146::m.7146,4.389566811762726,ETE65855.1_1,Opha MORC family CW type zinc finger protein 3  ,Ophiophagus hannah,MORC family CW-type zinc finger protein 3  ,ThreeFTXs,0,5.36,19.96,Trinity,Merger,Toxin,103
Pssu0562,TRINITY_DN183_c0_g2::TRINITY_DN183_c0_g2_i9::g.18567::m.18567,4.37920505996061,gi|752778940|gb|GBSH01001989.1|,TSA  Boiga irregularis Birre PLA2Inh gB 1 transcribed RNA sequence,Boiga irregularis,PLA2Inh-gB-1 transcribed RNA sequence,PLA2,0,5.31,19.81,Trinity,Merger,Toxin,104
Pssu0562,TRINITY_DN10392_c0_g1::TRINITY_DN10392_c0_g1_i4::g.16426::m.16426,4.354734239970604,ETE59506.1_1,Opha RanBP type and C3HC4 type zinc finger containing protein 1 ,Ophiophagus hannah,RanBP-type and C3HC4-type zinc finger-containing protein 1 ,ThreeFTXs,0,5.22,19.46,Trinity,Merger,Toxin,105
Pssu0562,TRINITY_DN50_c0_g1::TRINITY_DN50_c0_g1_i14::g.1248::m.1248,4.341985747228616,ETE63910.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,5.17,19.28,Trinity,Merger,Toxin,106
Pssu0562,TRINITY_DN1535_c0_g1::TRINITY_DN1535_c0_g1_i5::g.22629::m.22629,4.318316841334983,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.92e-62,5.08,18.95,Trinity,Merger,Toxin,107
Pssu0562,TRINITY_DN1817_c1_g2::TRINITY_DN1817_c1_g2_i1::g.24613::m.24613,4.316869805064333,ETE72963.1_1,Opha Lon protease like 2  peroxisomal  ,Ophiophagus hannah,"Lon protease-like 2, peroxisomal  ",SVSP,0,5.08,18.93,Trinity,Merger,Toxin,108
Pssu0562,TRINITY_DN7697_c0_g1::TRINITY_DN7697_c0_g1_i1::g.7263::m.7263,4.313245851787562,ETE71853.1_1,Opha AN1 type zinc finger protein 1 ,Ophiophagus hannah,AN1-type zinc finger protein 1 ,ThreeFTXs,0,5.07,18.88,Trinity,Merger,Toxin,109
Pssu0562,TRINITY_DN14017_c2_g1::TRINITY_DN14017_c2_g1_i1::g.29850::m.29850,4.292045492492862,ETE68656.1_1,Opha Serine protease 53  ,Ophiophagus hannah,Serine protease 53  ,SVSP,6.1e-140,4.99,18.59,Trinity,Merger,Toxin,110
Pssu0562,TRINITY_DN10410_c0_g1::TRINITY_DN10410_c0_g1_i4::g.6051::m.6051,4.290571850852079,ETE67375.1_1,Opha PHD finger protein 3  ,Ophiophagus hannah,PHD finger protein 3  ,ThreeFTXs,0,4.98,18.57,Trinity,Merger,Toxin,111
Pssu0562,TRINITY_DN3666_c0_g1::TRINITY_DN3666_c0_g1_i2::g.6378::m.6378,4.290571850852079,gi|1446201942|gb|MH233094.1|,Spilotes sulphureus three finger toxin 9 mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus three-finger toxin 9 mRNA, partial cds",ThreeFTXs,1.64e-13,4.98,18.57,Trinity,Merger,Toxin,112
Pssu0562,TRINITY_DN28438_c0_g1::TRINITY_DN28438_c0_g1_i1::g.23245::m.23245,4.277984747299765,ETE67972.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.94,18.4,Trinity,Merger,Toxin,113
Pssu0562,TRINITY_DN738_c0_g1::TRINITY_DN738_c0_g1_i19::g.26941::m.26941,4.275752048828529,gi|537459640|gb|GAEP01001109.1|,TSA  Micrurus fulvius Mfulv PHDFinger14 mRNA sequence,Micrurus fulvius,PHDFinger14 mRNA sequence,ThreeFTXs,0,4.93,18.37,Trinity,Merger,Toxin,114
Pssu0562,TRINITY_DN12961_c0_g1::TRINITY_DN12961_c0_g1_i2::g.15178::m.15178,4.260778431893426,gi|699236751|gb|GBSI01000005.1|,Htorq CRISP 1d transcribed RNA sequence,HypsiglenaÂ sp,CRISP-1d transcribed RNA sequence,CRISP,0,4.88,18.17,Trinity,Merger,Toxin,115
Pssu0562,TRINITY_DN885_c0_g1::TRINITY_DN885_c0_g1_i8::g.4409::m.4409,4.2600256559614555,gi|752782981|gb|GBSH01000043.1|,TSA  Boiga irregularis Birre 3FTx 7b transcribed RNA sequence,Boiga irregularis,3FTx-7b transcribed RNA sequence,ThreeFTXs,4.61e-18,4.87,18.16,Trinity,Merger,Toxin,116
Pssu0562,TRINITY_DN62_c4_g1::TRINITY_DN62_c4_g1_i1::g.764::m.764,4.255500733148386,ETE56250.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.41e-123,4.85,18.1,Trinity,Merger,Toxin,117
Pssu0562,TRINITY_DN8179_c0_g1::TRINITY_DN8179_c0_g1_i2::g.15691::m.15691,4.252476214135217,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,3.48e-15,4.84,18.06,Trinity,Merger,Toxin,118
Pssu0562,TRINITY_DN1308_c1_g1::TRINITY_DN1308_c1_g1_i1::g.27901::m.27901,4.228049047884462,ETE62416.1_1,Opha Zinc finger CCCH domain containing protein 13  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 13  ,ThreeFTXs,3.84e-23,4.76,17.74,Trinity,Merger,Toxin,119
Pssu0562,TRINITY_DN9956_c0_g1::TRINITY_DN9956_c0_g1_i4::g.14540::m.14540,4.2265085298086795,ETE71455.1_1,Opha Polycomb group RING finger protein 2  ,Ophiophagus hannah,Polycomb group RING finger protein 2  ,ThreeFTXs,0,4.75,17.72,Trinity,Merger,Toxin,120
Pssu0562,TRINITY_DN856_c0_g1::TRINITY_DN856_c0_g1_i5::g.4185::m.4185,4.220329954879555,ETE69157.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.73,17.64,Trinity,Merger,Toxin,121
Pssu0562,TRINITY_DN7819_c0_g1::TRINITY_DN7819_c0_g1_i2::g.3036::m.3036,4.219555769166913,gi|699236623|gb|GBSI01000069.1|,Htorq SVMPIII 7b transcribed RNA sequence,HypsiglenaÂ sp,SVMPIII-7b transcribed RNA sequence,SVMP,4.79e-141,4.73,17.63,Trinity,Merger,Toxin,122
Pssu0562,TRINITY_DN2659_c0_g2::TRINITY_DN2659_c0_g2_i11::g.17007::m.17007,4.1945598860226125,ETE67802.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,0,4.64,17.31,Trinity,Merger,Toxin,123
Pssu0562,TRINITY_DN1521_c0_g1::TRINITY_DN1521_c0_g1_i2::g.22592::m.22592,4.17951105027151,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,1.23e-44,4.59,17.12,Trinity,Merger,Toxin,124
Pssu0562,TRINITY_DN675_c0_g1::TRINITY_DN675_c0_g1_i4::g.9204::m.9204,4.176322772640463,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.58,17.08,Trinity,Merger,Toxin,125
Pssu0562,TRINITY_DN50545_c0_g1::TRINITY_DN50545_c0_g1_i1::g.25364::m.25364,4.15623479785027,ETE65238.1_1,Opha Metallo beta lactamase domain containing protein 2  ,Ophiophagus hannah,Metallo-beta-lactamase domain-containing protein 2  ,SVMP,0,4.52,16.83,Trinity,Merger,Toxin,126
Pssu0562,TRINITY_DN26587_c0_g1::TRINITY_DN26587_c0_g1_i1::g.28495::m.28495,4.135042286233651,ETE72079.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.04e-152,4.44,16.57,Trinity,Merger,Toxin,127
Pssu0562,TRINITY_DN14369_c0_g1::TRINITY_DN14369_c0_g1_i1::g.8033::m.8033,4.126807703142035,ETE62533.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.42,16.47,Trinity,Merger,Toxin,128
Pssu0562,TRINITY_DN16982_c0_g1::TRINITY_DN16982_c0_g1_i1::g.6840::m.6840,4.124328135002202,ETE72507.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.02e-36,4.41,16.44,Trinity,Merger,Toxin,129
Pssu0562,TRINITY_DN23345_c0_g2::TRINITY_DN23345_c0_g2_i1::g.7572::m.7572,4.118525848935668,ETE61564.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.39,16.37,Trinity,Merger,Toxin,130
Pssu0562,TRINITY_DN1732_c0_g1::TRINITY_DN1732_c0_g1_i1::g.17298::m.17298,4.07638806851284,ETE68520.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.26,15.87,Trinity,Merger,Toxin,131
Pssu0562,TRINITY_DN2667_c0_g1::TRINITY_DN2667_c0_g1_i1::g.16995::m.16995,4.075532631167357,gi|521760440|gb|GAAZ01000197.1|,TSA  Crotalus horridus ApoptoticProteaseAct1 1 mRNA sequence,Crotalus horridus,ApoptoticProteaseAct1-1 mRNA sequence,SVSP,0,4.25,15.86,Trinity,Merger,Toxin,132
Pssu0562,TRINITY_DN47686_c0_g1::TRINITY_DN47686_c0_g1_i1::g.29917::m.29917,4.073820233291672,ETE73039.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.82e-94,4.25,15.84,Trinity,Merger,Toxin,133
Pssu0562,TRINITY_DN7569_c0_g1::TRINITY_DN7569_c0_g1_i1::g.17634::m.17634,4.06177619758669,ETE64873.1_1,Opha Zinc fingers and homeoboxes protein 2  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 2  ,ThreeFTXs,0,4.21,15.7,Trinity,Merger,Toxin,134
Pssu0562,TRINITY_DN9794_c0_g1::TRINITY_DN9794_c0_g1_i1::g.19476::m.19476,4.056583528366367,ETE70607.1_1,Opha Zinc finger and BTB domain containing protein 41  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 41  ,ThreeFTXs,0,4.19,15.64,Trinity,Merger,Toxin,135
Pssu0562,TRINITY_DN61644_c0_g1::TRINITY_DN61644_c0_g1_i1::g.20607::m.20607,4.05484847699562,ETE69340.1_1,Opha Mannan binding lectin serine protease 2 ,Ophiophagus hannah,Mannan-binding lectin serine protease 2 ,SVSP,3.92e-132,4.19,15.62,Trinity,Merger,Toxin,136
Pssu0562,TRINITY_DN45669_c0_g1::TRINITY_DN45669_c0_g1_i1::g.5561::m.5561,4.051372101721025,ETE65720.1_1,Opha RING finger and SPRY domain containing protein 1 ,Ophiophagus hannah,RING finger and SPRY domain-containing protein 1 ,ThreeFTXs,5.22e-161,4.18,15.58,Trinity,Merger,Toxin,137
Pssu0562,TRINITY_DN4934_c0_g1::TRINITY_DN4934_c0_g1_i1::g.26274::m.26274,4.042644337408494,ETE71841.1_1,Opha Zinc finger and BTB domain containing protein 10  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 10  ,ThreeFTXs,0,4.15,15.48,Trinity,Merger,Toxin,138
Pssu0562,TRINITY_DN675_c0_g1::TRINITY_DN675_c0_g1_i6::g.9203::m.9203,4.030336078370959,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.11,15.34,Trinity,Merger,Toxin,139
Pssu0562,TRINITY_DN11014_c0_g1::TRINITY_DN11014_c0_g1_i4::g.15885::m.15885,3.9900472195737944,gi|537459527|gb|GAEP01001139.1|,TSA  Micrurus fulvius Mfulv PLA2cyt mRNA sequence,Micrurus fulvius,PLA2cyt mRNA sequence,PLA2,0,3.99,14.89,Trinity,Merger,Toxin,140
Pssu0562,TRINITY_DN1022_c0_g2::TRINITY_DN1022_c0_g2_i1::g.25322::m.25322,3.9891390073682333,ETE62715.1_1,Opha Zinc finger protein RFP  ,Ophiophagus hannah,Zinc finger protein RFP  ,ThreeFTXs,2.81e-159,3.99,14.88,Trinity,Merger,Toxin,141
Pssu0562,TRINITY_DN4010_c0_g1::TRINITY_DN4010_c0_g1_i4::g.8556::m.8556,3.9307373375628862,ETE61110.1_1,Opha Cysteine rich protein 2  ,Ophiophagus hannah,Cysteine-rich protein 2  ,CRISP,0,3.82,14.25,Trinity,Merger,Toxin,142
Pssu0562,TRINITY_DN37245_c0_g1::TRINITY_DN37245_c0_g1_i1::g.15138::m.15138,3.9240998856407416,ETE68656.1_1,Opha Serine protease 53  ,Ophiophagus hannah,Serine protease 53  ,SVSP,5.5e-151,3.8,14.18,Trinity,Merger,Toxin,143
Pssu0562,TRINITY_DN5895_c0_g1::TRINITY_DN5895_c0_g1_i1::g.26015::m.26015,3.9145645234939397,ETE69467.1_1,Opha Sentrin specific protease 7 ,Ophiophagus hannah,Sentrin-specific protease 7 ,SVSP,1.44e-129,3.78,14.08,Trinity,Merger,Toxin,144
Pssu0562,TRINITY_DN20225_c0_g2::TRINITY_DN20225_c0_g2_i1::g.5601::m.5601,3.8904466926799057,ETE68780.1_1,Opha Cysteine protease ATG4C  ,Ophiophagus hannah,Cysteine protease ATG4C  ,SVSP,0,3.71,13.83,Trinity,Merger,Toxin,145
Pssu0562,TRINITY_DN9663_c0_g1::TRINITY_DN9663_c0_g1_i1::g.1984::m.1984,3.888499735514123,ETE61605.1_1,Opha Macrge metalloelastase  ,Ophiophagus hannah,Macrge metalloelastase  ,SVMP,0,3.7,13.81,Trinity,Merger,Toxin,146
Pssu0562,TRINITY_DN1316_c0_g1::TRINITY_DN1316_c0_g1_i1::g.27885::m.27885,3.854993016757,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,1.33e-179,3.61,13.47,Trinity,Merger,Toxin,147
Pssu0562,TRINITY_DN42708_c0_g1::TRINITY_DN42708_c0_g1_i1::g.21319::m.21319,3.8379432418910273,gi|752778328|gb|GBSH01002281.1|,TSA  Boiga irregularis Birre RINGFinger 121 transcribed RNA sequence,Boiga irregularis,RINGFinger-121 transcribed RNA sequence,ThreeFTXs,2.39e-164,3.57,13.3,Trinity,Merger,Toxin,148
Pssu0562,TRINITY_DN1015_c0_g1::TRINITY_DN1015_c0_g1_i2::g.25308::m.25308,3.8328900141647417,ETE73352.1_1,Opha Hyaluronidase 2  ,Ophiophagus hannah,Hyaluronidase-2  ,Other,0,3.55,13.25,Trinity,Merger,Toxin,149
Pssu0562,TRINITY_DN5411_c0_g1::TRINITY_DN5411_c0_g1_i2::g.5843::m.5843,3.828834649468056,ETE61960.1_1,Opha Zinc finger and BTB domain containing protein 2  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 2  ,ThreeFTXs,0,3.54,13.21,Trinity,Merger,Toxin,150
Pssu0562,TRINITY_DN5252_c0_g1::TRINITY_DN5252_c0_g1_i2::g.10448::m.10448,3.823749360308273,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,0,3.53,13.16,Trinity,Merger,Toxin,151
Pssu0562,TRINITY_DN5764_c0_g1::TRINITY_DN5764_c0_g1_i11::g.18120::m.18120,3.814550423461808,somethingtotrickblast102,Erythrolamprus aesculapii EAESCULAPII svMMPA 01,Erythrolamprus aesculapii,svMMPA_01,Other,0,3.51,13.07,Trinity,Merger,Toxin,152
Pssu0562,TRINITY_DN701_c0_g1::TRINITY_DN701_c0_g1_i10::g.26958::m.26958,3.8083850506560935,ETE59810.1_1,Opha Zinc finger CCCH type antiviral protein 1 ,Ophiophagus hannah,Zinc finger CCCH-type antiviral protein 1 ,ThreeFTXs,4.58e-137,3.49,13.01,Trinity,Merger,Toxin,153
Pssu0562,TRINITY_DN59023_c0_g1::TRINITY_DN59023_c0_g1_i1::g.28727::m.28727,3.805292455600712,ETE67608.1_1,Opha Zinc finger and BTB domain containing protein 44  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 44  ,ThreeFTXs,5.29e-151,3.48,12.98,Trinity,Merger,Toxin,154
Pssu0562,TRINITY_DN4698_c0_g2::TRINITY_DN4698_c0_g2_i1::g.24027::m.24027,3.8021932169418253,ETE68672.1_1,Opha Zinc finger SWIM domain containing protein  ,Ophiophagus hannah,Zinc finger SWIM domain-containing protein  ,ThreeFTXs,0,3.47,12.95,Trinity,Merger,Toxin,155
Pssu0562,TRINITY_DN12206_c0_g1::TRINITY_DN12206_c0_g1_i1::g.12083::m.12083,3.8011586560936985,ETE58035.1_1,Opha Plasminogen activator inhibitor 1  ,Ophiophagus hannah,Plasminogen activator inhibitor 1  ,SVSP,0,3.47,12.94,Trinity,Merger,Toxin,156
Pssu0562,TRINITY_DN6169_c0_g3::TRINITY_DN6169_c0_g3_i1::g.21804::m.21804,3.791814071161826,gi|752778326|gb|GBSH01002282.1|,TSA  Boiga irregularis Birre RINGFinger 141 transcribed RNA sequence,Boiga irregularis,RINGFinger-141 transcribed RNA sequence,ThreeFTXs,0,3.45,12.85,Trinity,Merger,Toxin,157
Pssu0562,TRINITY_DN6445_c0_g1::TRINITY_DN6445_c0_g1_i1::g.23589::m.23589,3.791814071161826,ETE71223.1_1,Opha GDNF inducible zinc finger protein 1  ,Ophiophagus hannah,GDNF-inducible zinc finger protein 1  ,ThreeFTXs,0,3.45,12.85,Trinity,Merger,Toxin,158
Pssu0562,TRINITY_DN1003_c1_g1::TRINITY_DN1003_c1_g1_i4::g.25233::m.25233,3.788685710613534,gi|752778926|gb|GBSH01001996.1|,TSA  Boiga irregularis Birre PlasminogenAct1 transcribed RNA sequence,Boiga irregularis,PlasminogenAct1 transcribed RNA sequence,SVSP,0,3.44,12.82,Trinity,Merger,Toxin,159
Pssu0562,TRINITY_DN2382_c2_g1::TRINITY_DN2382_c2_g1_i1::g.15058::m.15058,3.787641414483326,ETE57861.1_1,Opha PHD finger protein 23  ,Ophiophagus hannah,PHD finger protein 23  ,ThreeFTXs,8.34e-165,3.44,12.81,Trinity,Merger,Toxin,160
Pssu0562,TRINITY_DN16576_c0_g1::TRINITY_DN16576_c0_g1_i4::g.10357::m.10357,3.771885578515366,ETE58870.1_1,Opha RING finger protein ,Ophiophagus hannah,RING finger protein ,ThreeFTXs,3.83e-65,3.4,12.66,Trinity,Merger,Toxin,161
Pssu0562,TRINITY_DN9834_c0_g2::TRINITY_DN9834_c0_g2_i1::g.27149::m.27149,3.76659516172927,ETE67338.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.83e-6,3.38,12.61,Trinity,Merger,Toxin,162
Pssu0562,TRINITY_DN29339_c0_g1::TRINITY_DN29339_c0_g1_i1::g.23049::m.23049,3.7602209464665095,ETE70242.1_1,Opha Zinc finger and BTB domain containing protein 8A  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 8A  ,ThreeFTXs,9.01e-61,3.37,12.55,Trinity,Merger,Toxin,163
Pssu0562,TRINITY_DN2859_c0_g1::TRINITY_DN2859_c0_g1_i3::g.12818::m.12818,3.75595576955096,ETE62440.1_1,Opha Zinc finger protein 40  ,Ophiophagus hannah,Zinc finger protein 40  ,ThreeFTXs,0,3.36,12.51,Trinity,Merger,Toxin,164
Pssu0562,TRINITY_DN2660_c0_g2::TRINITY_DN2660_c0_g2_i1::g.17081::m.17081,3.7484612330040354,ETE64098.1_1,Opha Endoplasmic reticulum metallopeptidase 1  ,Ophiophagus hannah,Endoplasmic reticulum metallopeptidase 1  ,SVMP,0,3.34,12.44,Trinity,Merger,Toxin,165
Pssu0562,TRINITY_DN35813_c0_g1::TRINITY_DN35813_c0_g1_i1::g.5902::m.5902,3.7473873996527174,ETE69946.1_1,Opha Zinc finger and BTB domain containing protein 24 ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 24 ,ThreeFTXs,0,3.33,12.43,Trinity,Merger,Toxin,166
Pssu0562,TRINITY_DN29209_c0_g1::TRINITY_DN29209_c0_g1_i1::g.23001::m.23001,3.7366048753142485,ETE64604.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,3.31,12.33,Trinity,Merger,Toxin,167
Pssu0562,TRINITY_DN56247_c0_g1::TRINITY_DN56247_c0_g1_i1::g.4994::m.4994,3.7311832415722,ETE69234.1_1,Opha Zinc finger protein Pegasus ,Ophiophagus hannah,Zinc finger protein Pegasus ,ThreeFTXs,0,3.29,12.28,Trinity,Merger,Toxin,168
