taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Chmu3577La,TRINITY_DN3352_c0_g1::TRINITY_DN3352_c0_g1_i2::g.32239::m.32239,4.537296067090842,ETE73352.1_1,Opha Hyaluronidase 2  ,Ophiophagus hannah,Hyaluronidase-2  ,Other,0,5.56,22.22,Trinity,Merger,Toxin,82
Chmu3577La,TRINITY_DN80_c1_g1::TRINITY_DN80_c1_g1_i3::g.1486::m.1486,4.53605290024021,ETE69873.1_1,Opha Cysteine rich with EGF like domain protein 1 ,Ophiophagus hannah,Cysteine-rich with EGF-like domain protein 1 ,CRISP,0,5.56,22.2,Trinity,Merger,Toxin,83
Chmu3577La,TRINITY_DN176_c3_g2::TRINITY_DN176_c3_g2_i3::g.27258::m.27258,4.510329019490572,ETE62789.1_1,Opha PHD finger protein 20 like protein 1 ,Ophiophagus hannah,PHD finger protein 20-like protein 1 ,ThreeFTXs,0,5.45,21.79,Trinity,Merger,Toxin,84
Chmu3577La,TRINITY_DN10521_c0_g1::TRINITY_DN10521_c0_g1_i2::g.35293::m.35293,4.43229133824778,ETE71841.1_1,Opha Zinc finger and BTB domain containing protein 10  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 10  ,ThreeFTXs,0,5.15,20.59,Trinity,Merger,Toxin,85
Chmu3577La,TRINITY_DN290_c3_g1::TRINITY_DN290_c3_g1_i1::g.11289::m.11289,4.412781525338476,gi|537459640|gb|GAEP01001109.1|,TSA  Micrurus fulvius Mfulv PHDFinger14 mRNA sequence,Micrurus fulvius,PHDFinger14 mRNA sequence,ThreeFTXs,0,5.08,20.3,Trinity,Merger,Toxin,86
Chmu3577La,TRINITY_DN4056_c0_g3::TRINITY_DN4056_c0_g3_i6::g.12369::m.12369,4.391630261517429,gi|752778940|gb|GBSH01001989.1|,TSA  Boiga irregularis Birre PLA2Inh gB 1 transcribed RNA sequence,Boiga irregularis,PLA2Inh-gB-1 transcribed RNA sequence,PLA2,2.49e-25,5,19.99,Trinity,Merger,Toxin,87
Chmu3577La,TRINITY_DN477_c0_g1::TRINITY_DN477_c0_g1_i7::g.3916::m.3916,4.348374075191163,ETE59315.1_1,Opha Cysteine and histidine rich protein 1 B  ,Ophiophagus hannah,Cysteine and histidine-rich protein 1-B  ,CRISP,0,4.85,19.37,Trinity,Merger,Toxin,88
Chmu3577La,TRINITY_DN4588_c0_g1::TRINITY_DN4588_c0_g1_i1::g.8483::m.8483,4.3197624276692475,ETE58238.1_1,Opha Zinc finger CCHC type and RNA binding motif containing protein 1 ,Ophiophagus hannah,Zinc finger CCHC-type and RNA-binding motif-containing protein 1 ,ThreeFTXs,0,4.75,18.97,Trinity,Merger,Toxin,89
Chmu3577La,TRINITY_DN2762_c0_g1::TRINITY_DN2762_c0_g1_i1::g.9319::m.9319,4.294253136444514,ETE73455.1_1,Opha PHD and RING finger domain containing protein 1  ,Ophiophagus hannah,PHD and RING finger domain-containing protein 1  ,ThreeFTXs,0,4.66,18.62,Trinity,Merger,Toxin,90
Chmu3577La,TRINITY_DN6_c0_g1::TRINITY_DN6_c0_g1_i3::g.851::m.851,4.292045492492862,gi|752782911|gb|GBSH01000075.1|,TSA  Boiga irregularis Birre CTL 7 transcribed RNA sequence,Boiga irregularis,CTL-7 transcribed RNA sequence,Other,9.06e-96,4.65,18.59,Trinity,Merger,Toxin,91
Chmu3577La,TRINITY_DN8709_c0_g1::TRINITY_DN8709_c0_g1_i1::g.2853::m.2853,4.284662185483165,ETE73362.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,0,4.63,18.49,Trinity,Merger,Toxin,92
Chmu3577La,TRINITY_DN3236_c0_g1::TRINITY_DN3236_c0_g1_i1::g.21007::m.21007,4.25171909260596,ETE72599.1_1,Opha Zinc finger and BTB domain containing protein 16  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 16  ,ThreeFTXs,0,4.52,18.05,Trinity,Merger,Toxin,93
Chmu3577La,TRINITY_DN1049_c0_g1::TRINITY_DN1049_c0_g1_i30::g.36810::m.36810,4.244887059123535,ETE67885.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,0,4.5,17.96,Trinity,Merger,Toxin,94
Chmu3577La,TRINITY_DN6933_c0_g1::TRINITY_DN6933_c0_g1_i2::g.4869::m.4869,4.22881869049588,ETE71853.1_1,Opha AN1 type zinc finger protein 1 ,Ophiophagus hannah,AN1-type zinc finger protein 1 ,ThreeFTXs,0,4.44,17.75,Trinity,Merger,Toxin,95
Chmu3577La,TRINITY_DN673_c2_g1::TRINITY_DN673_c2_g1_i1::g.13266::m.13266,4.221877081077034,ETE62789.1_1,Opha PHD finger protein 20 like protein 1 ,Ophiophagus hannah,PHD finger protein 20-like protein 1 ,ThreeFTXs,0,4.42,17.66,Trinity,Merger,Toxin,96
Chmu3577La,TRINITY_DN5150_c0_g1::TRINITY_DN5150_c0_g1_i4::g.6295::m.6295,4.211790976252541,ETE73039.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.39,17.53,Trinity,Merger,Toxin,97
Chmu3577La,TRINITY_DN91_c0_g1::TRINITY_DN91_c0_g1_i4::g.1578::m.1578,4.204766750654613,gi|752778936|gb|GBSH01001991.1|,TSA  Boiga irregularis Birre PLA2InhB transcribed RNA sequence,Boiga irregularis,PLA2InhB transcribed RNA sequence,PLA2,2.03e-133,4.37,17.44,Trinity,Merger,Toxin,98
Chmu3577La,TRINITY_DN10438_c0_g1::TRINITY_DN10438_c0_g1_i1::g.8340::m.8340,4.185866545311334,ETE73012.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,0,4.31,17.2,Trinity,Merger,Toxin,99
Chmu3577La,TRINITY_DN38973_c0_g1::TRINITY_DN38973_c0_g1_i1::g.11684::m.11684,4.160274831408593,ETE67676.1_1,Opha Zinc finger protein ZXDC  ,Ophiophagus hannah,Zinc finger protein ZXDC  ,ThreeFTXs,0,4.22,16.88,Trinity,Merger,Toxin,100
Chmu3577La,TRINITY_DN4537_c0_g1::TRINITY_DN4537_c0_g1_i1::g.8633::m.8633,4.152994605492435,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,4.58e-7,4.2,16.79,Trinity,Merger,Toxin,101
Chmu3577La,TRINITY_DN3111_c0_g1::TRINITY_DN3111_c0_g1_i15::g.13594::m.13594,4.150559676575382,gi|387016503|gb|JU174845.1|,TSA  Crotalus adamanteus Cadam InsulinGF1Rec  mRNA sequence,Crotalus adamanteus,"InsulinGF1Rec, mRNA sequence",Other,2.77e-21,4.19,16.76,Trinity,Merger,Toxin,102
Chmu3577La,TRINITY_DN2239_c0_g1::TRINITY_DN2239_c0_g1_i2::g.40709::m.40709,4.148934104526339,ETE67953.1_1,Opha RING finger protein 31  ,Ophiophagus hannah,RING finger protein 31  ,ThreeFTXs,0,4.19,16.74,Trinity,Merger,Toxin,103
Chmu3577La,TRINITY_DN5137_c0_g1::TRINITY_DN5137_c0_g1_i3::g.6288::m.6288,4.128458384146928,ETE58772.1_1,Opha Zinc finger CCHC domain containing protein 4 ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 4 ,ThreeFTXs,2.32e-26,4.13,16.49,Trinity,Merger,Toxin,104
Chmu3577La,TRINITY_DN6556_c0_g2::TRINITY_DN6556_c0_g2_i1::g.17014::m.17014,4.124328135002202,gi|752782905|gb|GBSH01000077.1|,TSA  Boiga irregularis Birre CTL 8b transcribed RNA sequence,Boiga irregularis,CTL-8b transcribed RNA sequence,Other,0,4.11,16.44,Trinity,Merger,Toxin,105
Chmu3577La,TRINITY_DN2678_c0_g1::TRINITY_DN2678_c0_g1_i10::g.24746::m.24746,4.093391153253013,gi|521754653|gb|GAAZ01002267.1|,TSA  Crotalus horridus SerArgSplicingFactor12 mRNA sequence,Crotalus horridus,SerArgSplicingFactor12 mRNA sequence,Other,0,4.02,16.07,Trinity,Merger,Toxin,106
Chmu3577La,TRINITY_DN24380_c0_g2::TRINITY_DN24380_c0_g2_i1::g.19648::m.19648,4.075532631167357,gi|752778942|gb|GBSH01001988.1|,TSA  Boiga irregularis Birre PLA2Inh 3 transcribed RNA sequence,Boiga irregularis,PLA2Inh-3 transcribed RNA sequence,PLA2,0,3.97,15.86,Trinity,Merger,Toxin,107
Chmu3577La,TRINITY_DN1278_c1_g2::TRINITY_DN1278_c1_g2_i1::g.30255::m.30255,4.067810783789621,ETE60032.1_1,Opha Zinc finger HIT domain containing protein 2  ,Ophiophagus hannah,Zinc finger HIT domain-containing protein 2  ,ThreeFTXs,0,3.95,15.77,Trinity,Merger,Toxin,108
Chmu3577La,TRINITY_DN4437_c1_g3::TRINITY_DN4437_c1_g3_i1::g.42926::m.42926,4.063502942306158,ETE72333.1_1,Opha Zinc finger E box binding homeobox 1  ,Ophiophagus hannah,Zinc finger E-box-binding homeobox 1  ,ThreeFTXs,3.14e-108,3.93,15.72,Trinity,Merger,Toxin,109
Chmu3577La,TRINITY_DN3853_c2_g1::TRINITY_DN3853_c2_g1_i1::g.1806::m.1806,4.0259146987507926,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,0,3.83,15.29,Trinity,Merger,Toxin,110
Chmu3577La,TRINITY_DN1793_c0_g1::TRINITY_DN1793_c0_g1_i1::g.25305::m.25305,4.025028794491522,gi|521755177|gb|GAAZ01002067.1|,TSA  Crotalus horridus Chorr RiboRecyclingFactor mRNA sequence,Crotalus horridus,RiboRecyclingFactor mRNA sequence,Other,0,3.82,15.28,Trinity,Merger,Toxin,111
Chmu3577La,TRINITY_DN258_c1_g1::TRINITY_DN258_c1_g1_i6::g.10693::m.10693,4.020591094773247,ETE57563.1_1,Opha Zinc finger CCCH domain containing protein 13  ,Ophiophagus hannah,Zinc finger CCCH domain-containing protein 13  ,ThreeFTXs,1.3e-17,3.81,15.23,Trinity,Merger,Toxin,112
Chmu3577La,TRINITY_DN949_c0_g1::TRINITY_DN949_c0_g1_i4::g.31340::m.31340,3.9891390073682333,ETE71732.1_1,Opha Zinc finger MIZ domain containing protein 2  ,Ophiophagus hannah,Zinc finger MIZ domain-containing protein 2  ,ThreeFTXs,0,3.72,14.88,Trinity,Merger,Toxin,113
Chmu3577La,TRINITY_DN893_c0_g1::TRINITY_DN893_c0_g1_i7::g.5514::m.5514,3.980939266085512,gi|521756095|gb|GAAZ01001765.1|,TSA  Crotalus horridus Chorr PHDFinger20 mRNA sequence,Crotalus horridus,PHDFinger20 mRNA sequence,ThreeFTXs,0,3.7,14.79,Trinity,Merger,Toxin,114
Chmu3577La,TRINITY_DN2207_c1_g1::TRINITY_DN2207_c1_g1_i5::g.40545::m.40545,3.975446765640962,ETE57731.1_1,Opha Zinc finger BED domain containing protein 4 ,Ophiophagus hannah,Zinc finger BED domain-containing protein 4 ,ThreeFTXs,0,3.69,14.73,Trinity,Merger,Toxin,115
Chmu3577La,TRINITY_DN8943_c0_g1::TRINITY_DN8943_c0_g1_i2::g.40384::m.40384,3.9606970393043124,ETE61564.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,3.65,14.57,Trinity,Merger,Toxin,116
Chmu3577La,TRINITY_DN3329_c0_g1::TRINITY_DN3329_c0_g1_i1::g.32243::m.32243,3.9569859246125763,ETE72286.1_1,Opha Zinc fingers and homeoboxes protein 3  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 3  ,ThreeFTXs,0,3.64,14.53,Trinity,Merger,Toxin,117
Chmu3577La,TRINITY_DN50728_c0_g1::TRINITY_DN50728_c0_g1_i1::g.19681::m.19681,3.933572638261024,ETE66268.1_1,Opha Mitochondrial inner membrane protease subunit 1  ,Ophiophagus hannah,Mitochondrial inner membrane protease subunit 1  ,SVSP,0,3.58,14.28,Trinity,Merger,Toxin,118
Chmu3577La,TRINITY_DN15471_c0_g1::TRINITY_DN15471_c0_g1_i1::g.5182::m.5182,3.910732661902913,ETE66148.1_1,Opha Zinc finger ZZ type and EF hand domain containing protein 1  ,Ophiophagus hannah,Zinc finger ZZ-type and EF-hand domain-containing protein 1  ,ThreeFTXs,2.55e-159,3.51,14.04,Trinity,Merger,Toxin,119
Chmu3577La,TRINITY_DN949_c0_g1::TRINITY_DN949_c0_g1_i6::g.31337::m.31337,3.9068905956085187,ETE71732.1_1,Opha Zinc finger MIZ domain containing protein 2  ,Ophiophagus hannah,Zinc finger MIZ domain-containing protein 2  ,ThreeFTXs,0,3.5,14,Trinity,Merger,Toxin,120
Chmu3577La,TRINITY_DN4_c28_g1::TRINITY_DN4_c28_g1_i1::g.799::m.799,3.9049657186840263,ETE61908.1_1,Opha RING finger protein 39  ,Ophiophagus hannah,RING finger protein 39  ,ThreeFTXs,1.6e-162,3.5,13.98,Trinity,Merger,Toxin,121
Chmu3577La,TRINITY_DN1343_c0_g1::TRINITY_DN1343_c0_g1_i4::g.41438::m.41438,3.885574364371426,ETE73877.1_1,Opha Bromodomain adjacent to zinc finger domain protein 2A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 2A  ,ThreeFTXs,0,3.45,13.78,Trinity,Merger,Toxin,122
Chmu3577La,TRINITY_DN893_c0_g1::TRINITY_DN893_c0_g1_i3::g.5515::m.5515,3.8797057662822882,gi|521756095|gb|GAAZ01001765.1|,TSA  Crotalus horridus Chorr PHDFinger20 mRNA sequence,Crotalus horridus,PHDFinger20 mRNA sequence,ThreeFTXs,0,3.43,13.72,Trinity,Merger,Toxin,123
Chmu3577La,TRINITY_DN8500_c0_g1::TRINITY_DN8500_c0_g1_i1::g.44418::m.44418,3.867896463992655,gi|387014929|gb|JU174058.1|,TSA  Crotalus adamanteus Cadam CalpainProtease  mRNA sequence,Crotalus adamanteus,"CalpainProtease, mRNA sequence",SVSP,0,3.4,13.6,Trinity,Merger,Toxin,124
Chmu3577La,TRINITY_DN37_c3_g2::TRINITY_DN37_c3_g2_i1::g.962::m.962,3.859969548221026,gi|387014283|gb|JU173735.1|,TSA  Crotalus adamanteus Cadam SVSP 7b  mRNA sequence,Crotalus adamanteus,"SVSP-7b, mRNA sequence",SVSP,2.94e-9,3.38,13.52,Trinity,Merger,Toxin,125
Chmu3577La,TRINITY_DN6975_c0_g1::TRINITY_DN6975_c0_g1_i1::g.4890::m.4890,3.8529975876133165,gi|521755955|gb|GAAZ01001811.1|,TSA  Crotalus horridus PlasmaProteaseC1Inhib mRNA sequence,Crotalus horridus,PlasmaProteaseC1Inhib mRNA sequence,SVSP,0,3.37,13.45,Trinity,Merger,Toxin,126
Chmu3577La,TRINITY_DN1778_c0_g1::TRINITY_DN1778_c0_g1_i2::g.25295::m.25295,3.851998837112446,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,5.74e-13,3.36,13.44,Trinity,Merger,Toxin,127
Chmu3577La,TRINITY_DN3853_c3_g1::TRINITY_DN3853_c3_g1_i2::g.1807::m.1807,3.8489984304000227,gi|752776300|gb|GBSH01003203.1|,TSA  Boiga irregularis Birre ZnRINGFinger 3 transcribed RNA sequence,Boiga irregularis,ZnRINGFinger-3 transcribed RNA sequence,ThreeFTXs,0,3.36,13.41,Trinity,Merger,Toxin,128
Chmu3577La,TRINITY_DN15411_c0_g1::TRINITY_DN15411_c0_g1_i4::g.5186::m.5186,3.8469946869655733,ETE64098.1_1,Opha Endoplasmic reticulum metallopeptidase 1  ,Ophiophagus hannah,Endoplasmic reticulum metallopeptidase 1  ,SVMP,0,3.35,13.39,Trinity,Merger,Toxin,129
Chmu3577La,TRINITY_DN10353_c0_g1::TRINITY_DN10353_c0_g1_i1::g.23891::m.23891,3.8379432418910273,ETE63056.1_1,Opha Transmembrane protease serine 11E  ,Ophiophagus hannah,Transmembrane protease serine 11E  ,SVSP,0,3.33,13.3,Trinity,Merger,Toxin,130
Chmu3577La,TRINITY_DN6698_c0_g1::TRINITY_DN6698_c0_g1_i3::g.26160::m.26160,3.8278190246173196,ETE59032.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,0,3.3,13.2,Trinity,Merger,Toxin,131
Chmu3577La,TRINITY_DN7895_c0_g1::TRINITY_DN7895_c0_g1_i1::g.4035::m.4035,3.812498225333564,ETE62258.1_1,Opha Zinc finger protein SNAI2  ,Ophiophagus hannah,Zinc finger protein SNAI2  ,ThreeFTXs,0,3.27,13.05,Trinity,Merger,Toxin,132
Chmu3577La,TRINITY_DN13820_c0_g1::TRINITY_DN13820_c0_g1_i2::g.7010::m.7010,3.7897292513757694,ETE63916.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.15e-156,3.21,12.83,Trinity,Merger,Toxin,133
Chmu3577La,TRINITY_DN7386_c0_g1::TRINITY_DN7386_c0_g1_i14::g.33996::m.33996,3.7897292513757694,ETE72963.1_1,Opha Lon protease like 2  peroxisomal  ,Ophiophagus hannah,"Lon protease-like 2, peroxisomal  ",SVSP,0,3.21,12.83,Trinity,Merger,Toxin,134
Chmu3577La,TRINITY_DN2514_c0_g1::TRINITY_DN2514_c0_g1_i2::g.15945::m.15945,3.785550551739256,ETE73071.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,3.2,12.79,Trinity,Merger,Toxin,135
Chmu3577La,TRINITY_DN6599_c0_g1::TRINITY_DN6599_c0_g1_i5::g.17126::m.17126,3.7813597135246595,ETE61412.1_1,Opha Zinc finger protein 16 ,Ophiophagus hannah,Zinc finger protein 16 ,ThreeFTXs,1.01e-6,3.19,12.75,Trinity,Merger,Toxin,136
Chmu3577La,TRINITY_DN4043_c0_g1::TRINITY_DN4043_c0_g1_i1::g.12566::m.12566,3.76659516172927,ETE67283.1_1,Opha A disintegrin and metalloproteinase with thrombospondin motifs 1  ,Ophiophagus hannah,A disintegrin and metalloproteinase with thrombospondin motifs 1  ,SVMP,0,3.16,12.61,Trinity,Merger,Toxin,137
Chmu3577La,TRINITY_DN764_c3_g1::TRINITY_DN764_c3_g1_i2::g.39715::m.39715,3.763411574470007,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,4.2e-24,3.15,12.58,Trinity,Merger,Toxin,138
Chmu3577La,TRINITY_DN7692_c1_g2::TRINITY_DN7692_c1_g2_i1::g.10249::m.10249,3.7463127664254587,ETE71098.1_1,Opha Zinc finger CCHC domain containing protein 10  ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 10  ,ThreeFTXs,1.59e-103,3.11,12.42,Trinity,Merger,Toxin,139
Chmu3577La,TRINITY_DN4403_c2_g2::TRINITY_DN4403_c2_g2_i2::g.42892::m.42892,3.7452373321297494,ETE67903.1_1,Opha RING finger protein 38  ,Ophiophagus hannah,RING finger protein 38  ,ThreeFTXs,0,3.11,12.41,Trinity,Merger,Toxin,140
Chmu3577La,TRINITY_DN5237_c1_g2::TRINITY_DN5237_c1_g2_i1::g.14827::m.14827,3.7059779016825223,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,1.97e-51,3.02,12.05,Trinity,Merger,Toxin,141
Chmu3577La,TRINITY_DN2319_c0_g1::TRINITY_DN2319_c0_g1_i3::g.21373::m.21373,3.6848187375532224,ETE69873.1_1,Opha Cysteine rich with EGF like domain protein 1 ,Ophiophagus hannah,Cysteine-rich with EGF-like domain protein 1 ,CRISP,0,2.97,11.86,Trinity,Merger,Toxin,142
Chmu3577La,TRINITY_DN6462_c1_g1::TRINITY_DN6462_c1_g1_i1::g.34423::m.34423,3.6769443591069124,ETE63476.1_1,Opha Zinc finger and BTB domain containing protein 39  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 39  ,ThreeFTXs,3.62e-8,2.95,11.79,Trinity,Merger,Toxin,143
Chmu3577La,TRINITY_DN5237_c1_g1::TRINITY_DN5237_c1_g1_i4::g.14822::m.14822,3.6678921252302343,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,6.07e-92,2.93,11.71,Trinity,Merger,Toxin,144
Chmu3577La,TRINITY_DN8187_c0_g2::TRINITY_DN8187_c0_g2_i1::g.22914::m.22914,3.646162657157894,ETE57054.1_1,Opha RING finger protein  ,Ophiophagus hannah,RING finger protein  ,ThreeFTXs,2.18e-80,2.88,11.52,Trinity,Merger,Toxin,145
Chmu3577La,TRINITY_DN1228_c0_g4::TRINITY_DN1228_c0_g4_i1::g.30048::m.30048,3.6322682154995127,ETE66570.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.85,11.4,Trinity,Merger,Toxin,146
Chmu3577La,TRINITY_DN2880_c0_g1::TRINITY_DN2880_c0_g1_i2::g.18348::m.18348,3.628773595201645,ETE62218.1_1,Opha Zinc finger and BTB domain containing protein 48  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 48  ,ThreeFTXs,0,2.85,11.37,Trinity,Merger,Toxin,147
Chmu3577La,TRINITY_DN4647_c0_g1::TRINITY_DN4647_c0_g1_i1::g.34967::m.34967,3.6229303509201767,somethingtotrickblast192,Tropidodryas serra TSERRA seMMP,Tropidodryas serra,Tropidodryas serra TSERRA_seMMP,Other,0,2.83,11.32,Trinity,Merger,Toxin,148
Chmu3577La,TRINITY_DN8943_c0_g1::TRINITY_DN8943_c0_g1_i8::g.40388::m.40388,3.6205864104518777,ETE61564.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.83,11.3,Trinity,Merger,Toxin,149
Chmu3577La,TRINITY_DN7271_c0_g1::TRINITY_DN7271_c0_g1_i2::g.23256::m.23256,3.6158870739160567,ETE70848.1_1,Opha Cysteine rich hydrophobic domain 1 protein  ,Ophiophagus hannah,Cysteine-rich hydrophobic domain 1 protein  ,CRISP,2.03e-126,2.82,11.26,Trinity,Merger,Toxin,150
Chmu3577La,TRINITY_DN3111_c0_g1::TRINITY_DN3111_c0_g1_i13::g.13591::m.13591,3.612352498752662,gi|387016503|gb|JU174845.1|,TSA  Crotalus adamanteus Cadam InsulinGF1Rec  mRNA sequence,Crotalus adamanteus,"InsulinGF1Rec, mRNA sequence",Other,1.49e-21,2.81,11.23,Trinity,Merger,Toxin,151
Chmu3577La,TRINITY_DN50771_c0_g1::TRINITY_DN50771_c0_g1_i1::g.19698::m.19698,3.608809242675524,ETE69454.1_1,Opha Zinc finger and BTB domain containing protein 11  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 11  ,ThreeFTXs,0,2.8,11.2,Trinity,Merger,Toxin,152
Chmu3577La,TRINITY_DN12188_c0_g1::TRINITY_DN12188_c0_g1_i1::g.34113::m.34113,3.6064422281316078,ETE72507.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.8,11.18,Trinity,Merger,Toxin,153
Chmu3577La,TRINITY_DN2459_c3_g2::TRINITY_DN2459_c3_g2_i1::g.32834::m.32834,3.605257262939004,ETE70089.1_1,Opha Zinc finger protein Rlf  ,Ophiophagus hannah,Zinc finger protein Rlf  ,ThreeFTXs,0,2.8,11.17,Trinity,Merger,Toxin,154
Chmu3577La,TRINITY_DN4503_c0_g3::TRINITY_DN4503_c0_g3_i1::g.8619::m.8619,3.6028844087184186,ETE71455.1_1,Opha Polycomb group RING finger protein 2  ,Ophiophagus hannah,Polycomb group RING finger protein 2  ,ThreeFTXs,0,2.79,11.15,Trinity,Merger,Toxin,155
Chmu3577La,TRINITY_DN50467_c0_g1::TRINITY_DN50467_c0_g1_i1::g.9760::m.9760,3.598126959919604,ETE71223.1_1,Opha GDNF inducible zinc finger protein 1  ,Ophiophagus hannah,GDNF-inducible zinc finger protein 1  ,ThreeFTXs,3.6e-89,2.78,11.11,Trinity,Merger,Toxin,156
Chmu3577La,TRINITY_DN9427_c0_g1::TRINITY_DN9427_c0_g1_i1::g.9675::m.9675,3.575312330687437,ETE72710.1_1,Opha RING finger protein  ,Ophiophagus hannah,RING finger protein  ,ThreeFTXs,0,2.73,10.92,Trinity,Merger,Toxin,157
Chmu3577La,TRINITY_DN4678_c0_g1::TRINITY_DN4678_c0_g1_i4::g.35058::m.35058,3.5741015080893894,gi|752777924|gb|GBSH01002462.1|,TSA  Boiga irregularis Birre SentrinProtease2 transcribed RNA sequence,Boiga irregularis,SentrinProtease2 transcribed RNA sequence,SVSP,0,2.73,10.91,Trinity,Merger,Toxin,158
Chmu3577La,TRINITY_DN34345_c0_g1::TRINITY_DN34345_c0_g1_i1::g.4773::m.4773,3.560714954474479,ETE73845.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.7,10.8,Trinity,Merger,Toxin,159
Chmu3577La,TRINITY_DN20875_c1_g1::TRINITY_DN20875_c1_g1_i2::g.27864::m.27864,3.5558161550616396,gi|752780179|gb|GBSH01001372.1|,TSA  Boiga irregularis Birre InsulinGF 5 transcribed RNA sequence,Boiga irregularis,InsulinGF-5 transcribed RNA sequence,Other,0,2.69,10.76,Trinity,Merger,Toxin,160
Chmu3577La,TRINITY_DN32471_c0_g1::TRINITY_DN32471_c0_g1_i1::g.38116::m.38116,3.554588851677637,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.16e-141,2.69,10.75,Trinity,Merger,Toxin,161
Chmu3577La,TRINITY_DN9030_c0_g1::TRINITY_DN9030_c0_g1_i2::g.22484::m.22484,3.5533605033353277,ETE67608.1_1,Opha Zinc finger and BTB domain containing protein 44  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 44  ,ThreeFTXs,0,2.69,10.74,Trinity,Merger,Toxin,162
Chmu3577La,TRINITY_DN44542_c0_g1::TRINITY_DN44542_c0_g1_i1::g.41925::m.41925,3.548436624696042,ETE63086.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,2.68,10.7,Trinity,Merger,Toxin,163
Chmu3577La,TRINITY_DN2189_c5_g1::TRINITY_DN2189_c5_g1_i1::g.29385::m.29385,3.5434958834257717,ETE63312.1_1,Opha Zinc finger MYND domain containing protein 17  ,Ophiophagus hannah,Zinc finger MYND domain-containing protein 17  ,ThreeFTXs,0,2.67,10.66,Trinity,Merger,Toxin,164
Chmu3577La,TRINITY_DN4315_c0_g1::TRINITY_DN4315_c0_g1_i1::g.15088::m.15088,3.5372960670908418,ETE67375.1_1,Opha PHD finger protein 3  ,Ophiophagus hannah,PHD finger protein 3  ,ThreeFTXs,0,2.66,10.61,Trinity,Merger,Toxin,165
Chmu3577La,TRINITY_DN1854_c6_g1::TRINITY_DN1854_c6_g1_i1::g.35795::m.35795,3.534808661231747,ETE59988.1_1,Opha DNL type zinc finger protein ,Ophiophagus hannah,DNL-type zinc finger protein ,ThreeFTXs,1.4e-138,2.65,10.59,Trinity,Merger,Toxin,166
Chmu3577La,TRINITY_DN9274_c0_g1::TRINITY_DN9274_c0_g1_i1::g.16396::m.16396,3.527320607877047,ETE60236.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,3.07e-155,2.63,10.53,Trinity,Merger,Toxin,167
