taxonID,seqID,log2FPKM+1,accessionNumber,blastHit,blastSpecies,gene,geneFamily,eValue,TPM,FPKM,assembler,output,genes_type,transcript_rank
Rhbo3018,TRINITY_DN12944_c0_g1::TRINITY_DN12944_c0_g1_i2::g.27547::m.27547,4.824767853143293,ETE73039.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,7.44,27.34,Trinity,Merger,Toxin,83
Rhbo3018,TRINITY_DN66700_c0_g1::TRINITY_DN66700_c0_g1_i1::g.31436::m.31436,4.822220271621528,ETE71577.1_1,Opha SH3 domain containing RING finger protein 3  ,Ophiophagus hannah,SH3 domain-containing RING finger protein 3  ,ThreeFTXs,1.08e-147,7.43,27.29,Trinity,Merger,Toxin,84
Rhbo3018,TRINITY_DN785_c0_g1::TRINITY_DN785_c0_g1_i19::g.49042::m.49042,4.814037647539975,ETE69157.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,7.39,27.13,Trinity,Merger,Toxin,85
Rhbo3018,TRINITY_DN462_c0_g2::TRINITY_DN462_c0_g2_i1::g.4616::m.4616,4.790772037862,ETE69062.1_1,Opha Zinc finger protein 36  C3H1 type like 2  ,Ophiophagus hannah,"Zinc finger protein 36, C3H1 type-like 2  ",ThreeFTXs,9.3e-114,7.26,26.68,Trinity,Merger,Toxin,86
Rhbo3018,TRINITY_DN3291_c0_g1::TRINITY_DN3291_c0_g1_i15::g.26210::m.26210,4.783456654360239,gi|752778940|gb|GBSH01001989.1|,TSA  Boiga irregularis Birre PLA2Inh gB 1 transcribed RNA sequence,Boiga irregularis,PLA2Inh-gB-1 transcribed RNA sequence,PLA2,1.36e-132,7.22,26.54,Trinity,Merger,Toxin,87
Rhbo3018,TRINITY_DN23437_c0_g1::TRINITY_DN23437_c0_g1_i1::g.47598::m.47598,4.766065051474954,ETE68171.1_1,Opha Zinc finger homeobox protein 3  ,Ophiophagus hannah,Zinc finger homeobox protein 3  ,ThreeFTXs,0,7.14,26.21,Trinity,Merger,Toxin,88
Rhbo3018,TRINITY_DN1389_c0_g1::TRINITY_DN1389_c0_g1_i1::g.51666::m.51666,4.761817142507141,ETE61981.1_1,Opha AMSH like protease  ,Ophiophagus hannah,AMSH-like protease  ,SVSP,1.02e-147,7.11,26.13,Trinity,Merger,Toxin,89
Rhbo3018,TRINITY_DN4530_c0_g2::TRINITY_DN4530_c0_g2_i5::g.10894::m.10894,4.759688488427289,ETE57861.1_1,Opha PHD finger protein 23  ,Ophiophagus hannah,PHD finger protein 23  ,ThreeFTXs,0,7.1,26.09,Trinity,Merger,Toxin,90
Rhbo3018,TRINITY_DN37487_c0_g1::TRINITY_DN37487_c0_g1_i1::g.9571::m.9571,4.7311832415722,ETE68284.1_1,Opha Zinc finger transcription factor Trps1  ,Ophiophagus hannah,Zinc finger transcription factor Trps1  ,ThreeFTXs,0,6.96,25.56,Trinity,Merger,Toxin,91
Rhbo3018,TRINITY_DN652_c1_g1::TRINITY_DN652_c1_g1_i3::g.16392::m.16392,4.719731056749852,ETE63823.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,4.05e-6,6.9,25.35,Trinity,Merger,Toxin,92
Rhbo3018,TRINITY_DN40732_c0_g1::TRINITY_DN40732_c0_g1_i1::g.47913::m.47913,4.708187236020708,ETE63615.1_1,Opha Zinc finger X chromosomal protein  ,Ophiophagus hannah,Zinc finger X-chromosomal protein  ,ThreeFTXs,0,6.84,25.14,Trinity,Merger,Toxin,93
Rhbo3018,TRINITY_DN9291_c0_g1::TRINITY_DN9291_c0_g1_i1::g.20448::m.20448,4.689299160535892,ETE69467.1_1,Opha Sentrin specific protease 7 ,Ophiophagus hannah,Sentrin-specific protease 7 ,SVSP,8.15e-105,6.75,24.8,Trinity,Merger,Toxin,94
Rhbo3018,TRINITY_DN7168_c0_g2::TRINITY_DN7168_c0_g2_i1::g.52268::m.52268,4.685940148445977,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,2.64e-15,6.73,24.74,Trinity,Merger,Toxin,95
Rhbo3018,TRINITY_DN8887_c0_g1::TRINITY_DN8887_c0_g1_i4::g.36957::m.36957,4.674686619927999,ETE73012.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,0,6.68,24.54,Trinity,Merger,Toxin,96
Rhbo3018,TRINITY_DN91079_c0_g1::TRINITY_DN91079_c0_g1_i1::g.32127::m.32127,4.658782734012828,ETE68672.1_1,Opha Zinc finger SWIM domain containing protein  ,Ophiophagus hannah,Zinc finger SWIM domain-containing protein  ,ThreeFTXs,0,6.61,24.26,Trinity,Merger,Toxin,97
Rhbo3018,TRINITY_DN32553_c0_g1::TRINITY_DN32553_c0_g1_i1::g.47514::m.47514,4.643278996311979,gi|752781998|gb|GBSH01000508.1|,TSA  Boiga irregularis Birre CAAXProtease transcribed RNA sequence,Boiga irregularis,CAAXProtease transcribed RNA sequence,SVSP,0,6.53,23.99,Trinity,Merger,Toxin,98
Rhbo3018,TRINITY_DN33038_c0_g1::TRINITY_DN33038_c0_g1_i2::g.31369::m.31369,4.63575439127776,gi|752776300|gb|GBSH01003203.1|,TSA  Boiga irregularis Birre ZnRINGFinger 3 transcribed RNA sequence,Boiga irregularis,ZnRINGFinger-3 transcribed RNA sequence,ThreeFTXs,0,6.5,23.86,Trinity,Merger,Toxin,99
Rhbo3018,TRINITY_DN708_c0_g1::TRINITY_DN708_c0_g1_i3::g.49185::m.49185,4.632849830117706,ETE68580.1_1,Opha GATA zinc finger domain containing protein 1  ,Ophiophagus hannah,GATA zinc finger domain-containing protein 1  ,ThreeFTXs,0,6.48,23.81,Trinity,Merger,Toxin,100
Rhbo3018,TRINITY_DN7336_c0_g1::TRINITY_DN7336_c0_g1_i3::g.42478::m.42478,4.611172380044005,ETE63508.1_1,Opha Zinc finger protein 3  ,Ophiophagus hannah,Zinc finger protein 3  ,ThreeFTXs,6.89e-7,6.38,23.44,Trinity,Merger,Toxin,101
Rhbo3018,TRINITY_DN19659_c0_g1::TRINITY_DN19659_c0_g1_i1::g.21775::m.21775,4.596935142387232,ETE57023.1_1,Opha Zinc finger and BTB domain containing protein 26  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 26  ,ThreeFTXs,1.1e-158,6.32,23.2,Trinity,Merger,Toxin,102
Rhbo3018,TRINITY_DN4530_c0_g2::TRINITY_DN4530_c0_g2_i3::g.10892::m.10892,4.579542224936903,ETE57861.1_1,Opha PHD finger protein 23  ,Ophiophagus hannah,PHD finger protein 23  ,ThreeFTXs,9.57e-91,6.24,22.91,Trinity,Merger,Toxin,103
Rhbo3018,TRINITY_DN7016_c0_g1::TRINITY_DN7016_c0_g1_i1::g.38602::m.38602,4.562547724199122,ETE72563.1_1,Opha Lon protease like  ,Ophiophagus hannah,Lon protease-like  ,SVSP,0,6.16,22.63,Trinity,Merger,Toxin,104
Rhbo3018,TRINITY_DN3616_c0_g1::TRINITY_DN3616_c0_g1_i2::g.11133::m.11133,4.5570424152637194,ETE67972.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,6.14,22.54,Trinity,Merger,Toxin,105
Rhbo3018,TRINITY_DN2031_c0_g2::TRINITY_DN2031_c0_g2_i7::g.3719::m.3719,4.548436624696042,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,1.02e-89,6.1,22.4,Trinity,Merger,Toxin,106
Rhbo3018,TRINITY_DN1616_c0_g1::TRINITY_DN1616_c0_g1_i2::g.54641::m.54641,4.546585829008101,ETE63004.1_1,Opha Disintegrin and metalloproteinase domain containing protein 10  ,Ophiophagus hannah,Disintegrin and metalloproteinase domain-containing protein 10  ,SVMP,9.62e-125,6.09,22.37,Trinity,Merger,Toxin,107
Rhbo3018,TRINITY_DN6169_c0_g1::TRINITY_DN6169_c0_g1_i3::g.39556::m.39556,4.539779191698494,ETE66122.1_1,Opha Zinc finger and BTB domain containing protein 17  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 17  ,ThreeFTXs,0,6.06,22.26,Trinity,Merger,Toxin,108
Rhbo3018,TRINITY_DN4084_c0_g1::TRINITY_DN4084_c0_g1_i3::g.15556::m.15556,4.531693360861466,ETE66268.1_1,Opha Mitochondrial inner membrane protease subunit 1  ,Ophiophagus hannah,Mitochondrial inner membrane protease subunit 1  ,SVSP,0,6.02,22.13,Trinity,Merger,Toxin,109
Rhbo3018,TRINITY_DN56222_c0_g2::TRINITY_DN56222_c0_g2_i1::g.8674::m.8674,4.525442506018121,ETE65188.1_1,Opha Matrix metalloproteinase 15 ,Ophiophagus hannah,Matrix metalloproteinase-15 ,SVMP,1.25e-134,6,22.03,Trinity,Merger,Toxin,110
Rhbo3018,TRINITY_DN1455_c0_g2::TRINITY_DN1455_c0_g2_i1::g.28177::m.28177,4.439623137557117,ETE65855.1_1,Opha MORC family CW type zinc finger protein 3  ,Ophiophagus hannah,MORC family CW-type zinc finger protein 3  ,ThreeFTXs,0,5.64,20.7,Trinity,Merger,Toxin,111
Rhbo3018,TRINITY_DN396_c2_g1::TRINITY_DN396_c2_g1_i2::g.46528::m.46528,4.429615964201735,ETE66713.1_1,Opha AN1 type zinc finger protein 6  ,Ophiophagus hannah,AN1-type zinc finger protein 6  ,ThreeFTXs,0,5.6,20.55,Trinity,Merger,Toxin,112
Rhbo3018,TRINITY_DN2031_c0_g2::TRINITY_DN2031_c0_g2_i5::g.3720::m.3720,4.412781525338476,ETE57550.1_1,Opha Zinc finger and SCAN domain containing protein 18  ,Ophiophagus hannah,Zinc finger and SCAN domain-containing protein 18  ,ThreeFTXs,2.65e-91,5.53,20.3,Trinity,Merger,Toxin,113
Rhbo3018,TRINITY_DN28130_c0_g1::TRINITY_DN28130_c0_g1_i1::g.51027::m.51027,4.388189537156084,ETE74105.1_1,Opha Matrix metalloproteinase 19 ,Ophiophagus hannah,Matrix metalloproteinase-19 ,SVMP,0,5.43,19.94,Trinity,Merger,Toxin,114
Rhbo3018,TRINITY_DN66911_c0_g1::TRINITY_DN66911_c0_g1_i1::g.46255::m.46255,4.369466483650723,ETE64878.1_1,Opha Zinc fingers and homeoboxes protein 1  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 1  ,ThreeFTXs,8.44e-105,5.35,19.67,Trinity,Merger,Toxin,115
Rhbo3018,TRINITY_DN6079_c0_g1::TRINITY_DN6079_c0_g1_i2::g.6607::m.6607,4.364572432295856,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,2.58e-34,5.34,19.6,Trinity,Merger,Toxin,116
Rhbo3018,TRINITY_DN15855_c0_g1::TRINITY_DN15855_c0_g1_i1::g.53920::m.53920,4.358255586705128,ETE57746.1_1,Opha Cysteine protease ATG4D  ,Ophiophagus hannah,Cysteine protease ATG4D  ,SVSP,0,5.31,19.51,Trinity,Merger,Toxin,117
Rhbo3018,TRINITY_DN28851_c0_g1::TRINITY_DN28851_c0_g1_i1::g.664::m.664,4.3197624276692475,ETE57746.1_1,Opha Cysteine protease ATG4D  ,Ophiophagus hannah,Cysteine protease ATG4D  ,SVSP,1.15e-53,5.16,18.97,Trinity,Merger,Toxin,118
Rhbo3018,TRINITY_DN4346_c0_g1::TRINITY_DN4346_c0_g1_i1::g.18753::m.18753,4.306699707272787,ETE73733.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,5.12,18.79,Trinity,Merger,Toxin,119
Rhbo3018,TRINITY_DN959_c0_g1::TRINITY_DN959_c0_g1_i1::g.39239::m.39239,4.301587646603187,ETE67608.1_1,Opha Zinc finger and BTB domain containing protein 44  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 44  ,ThreeFTXs,0,5.1,18.72,Trinity,Merger,Toxin,120
Rhbo3018,TRINITY_DN20374_c0_g1::TRINITY_DN20374_c0_g1_i1::g.43058::m.43058,4.3008558712687615,ETE58035.1_1,Opha Plasminogen activator inhibitor 1  ,Ophiophagus hannah,Plasminogen activator inhibitor 1  ,SVSP,0,5.09,18.71,Trinity,Merger,Toxin,121
Rhbo3018,TRINITY_DN54666_c0_g1::TRINITY_DN54666_c0_g1_i1::g.9705::m.9705,4.2935176304174245,ETE73626.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,5.43e-126,5.07,18.61,Trinity,Merger,Toxin,122
Rhbo3018,TRINITY_DN732_c0_g1::TRINITY_DN732_c0_g1_i1::g.49259::m.49259,4.2935176304174245,ETE68519.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,5.07,18.61,Trinity,Merger,Toxin,123
Rhbo3018,TRINITY_DN3842_c0_g1::TRINITY_DN3842_c0_g1_i1::g.2482::m.2482,4.2660368939953175,gi|1446201956|gb|MH233101.1|,Spilotes sulphureus Kunitz type protease inhibitor mRNA  partial cds,Spilotes sulphureus,"Spilotes sulphureus Kunitz-type protease inhibitor mRNA, partial cds",KUNITZ,0,4.97,18.24,Trinity,Merger,Toxin,124
Rhbo3018,TRINITY_DN33683_c0_g2::TRINITY_DN33683_c0_g2_i1::g.39597::m.39597,4.25171909260596,ETE57731.1_1,Opha Zinc finger BED domain containing protein 4 ,Ophiophagus hannah,Zinc finger BED domain-containing protein 4 ,ThreeFTXs,0,4.91,18.05,Trinity,Merger,Toxin,125
Rhbo3018,TRINITY_DN1865_c0_g1::TRINITY_DN1865_c0_g1_i17::g.44999::m.44999,4.2471680003747725,ETE71732.1_1,Opha Zinc finger MIZ domain containing protein 2  ,Ophiophagus hannah,Zinc finger MIZ domain-containing protein 2  ,ThreeFTXs,0,4.9,17.99,Trinity,Merger,Toxin,126
Rhbo3018,TRINITY_DN7307_c0_g1::TRINITY_DN7307_c0_g1_i1::g.42549::m.42549,4.234961094839504,ETE58772.1_1,Opha Zinc finger CCHC domain containing protein 4 ,Ophiophagus hannah,Zinc finger CCHC domain-containing protein 4 ,ThreeFTXs,1.06e-29,4.86,17.83,Trinity,Merger,Toxin,127
Rhbo3018,TRINITY_DN14594_c0_g1::TRINITY_DN14594_c0_g1_i1::g.25283::m.25283,4.234194722953812,ETE57002.1_1,Opha Inactive serine protease 45  ,Ophiophagus hannah,Inactive serine protease 45  ,SVSP,4.01e-77,4.85,17.82,Trinity,Merger,Toxin,128
Rhbo3018,TRINITY_DN1329_c1_g1::TRINITY_DN1329_c1_g1_i1::g.51442::m.51442,4.224966365000275,ETE70089.1_1,Opha Zinc finger protein Rlf  ,Ophiophagus hannah,Zinc finger protein Rlf  ,ThreeFTXs,0,4.82,17.7,Trinity,Merger,Toxin,129
Rhbo3018,TRINITY_DN3768_c0_g1::TRINITY_DN3768_c0_g1_i2::g.22352::m.22352,4.215678596607928,ETE60236.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.42e-123,4.78,17.58,Trinity,Merger,Toxin,130
Rhbo3018,TRINITY_DN99714_c0_g1::TRINITY_DN99714_c0_g1_i1::g.6851::m.6851,4.182692297516191,ETE68635.1_1,Opha Zinc finger C3H1 domain containing protein  ,Ophiophagus hannah,Zinc finger C3H1 domain-containing protein  ,ThreeFTXs,0,4.67,17.16,Trinity,Merger,Toxin,131
Rhbo3018,TRINITY_DN859_c0_g1::TRINITY_DN859_c0_g1_i10::g.7459::m.7459,4.169123281476757,ETE71614.1_1,Opha TRAF type zinc finger domain containing protein 1  ,Ophiophagus hannah,TRAF-type zinc finger domain-containing protein 1  ,ThreeFTXs,0,4.63,16.99,Trinity,Merger,Toxin,132
Rhbo3018,TRINITY_DN35760_c0_g1::TRINITY_DN35760_c0_g1_i1::g.29854::m.29854,4.152994605492435,ETE61924.1_1,Opha Sentrin specific protease 5  ,Ophiophagus hannah,Sentrin-specific protease 5  ,SVSP,1.15e-127,4.57,16.79,Trinity,Merger,Toxin,133
Rhbo3018,TRINITY_DN13899_c0_g1::TRINITY_DN13899_c0_g1_i2::g.8928::m.8928,4.130107178658833,ETE71853.1_1,Opha AN1 type zinc finger protein 1 ,Ophiophagus hannah,AN1-type zinc finger protein 1 ,ThreeFTXs,0,4.49,16.51,Trinity,Merger,Toxin,134
Rhbo3018,TRINITY_DN13349_c0_g1::TRINITY_DN13349_c0_g1_i6::g.33218::m.33218,4.116863757690899,gi|699235422|gb|GBSI01000670.1|,Htorq CytNUCIII transcribed RNA sequence,HypsiglenaÂ sp,CytNUCIII transcribed RNA sequence,Other,0,4.45,16.35,Trinity,Merger,Toxin,135
Rhbo3018,TRINITY_DN8678_c0_g1::TRINITY_DN8678_c0_g1_i1::g.45368::m.45368,4.1034976397033365,ETE59810.1_1,Opha Zinc finger CCCH type antiviral protein 1 ,Ophiophagus hannah,Zinc finger CCCH-type antiviral protein 1 ,ThreeFTXs,2.49e-101,4.41,16.19,Trinity,Merger,Toxin,136
Rhbo3018,TRINITY_DN8887_c0_g1::TRINITY_DN8887_c0_g1_i7::g.36959::m.36959,4.1026581313637385,ETE73015.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,1.01e-43,4.4,16.18,Trinity,Merger,Toxin,137
Rhbo3018,TRINITY_DN5158_c0_g1::TRINITY_DN5158_c0_g1_i1::g.7776::m.7776,4.097610796626422,ETE62218.1_1,Opha Zinc finger and BTB domain containing protein 48  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 48  ,ThreeFTXs,0,4.39,16.12,Trinity,Merger,Toxin,138
Rhbo3018,TRINITY_DN12710_c0_g1::TRINITY_DN12710_c0_g1_i1::g.15817::m.15817,4.0925457415435655,ETE65190.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,4.37,16.06,Trinity,Merger,Toxin,139
Rhbo3018,TRINITY_DN5373_c0_g1::TRINITY_DN5373_c0_g1_i3::g.53100::m.53100,4.0925457415435655,ETE57819.1_1,Opha Zinc finger protein ,Ophiophagus hannah,Zinc finger protein ,ThreeFTXs,7.65e-17,4.37,16.06,Trinity,Merger,Toxin,140
Rhbo3018,TRINITY_DN175_c0_g4::TRINITY_DN175_c0_g4_i1::g.33882::m.33882,4.087462841250339,ETE61924.1_1,Opha Sentrin specific protease 5  ,Ophiophagus hannah,Sentrin-specific protease 5  ,SVSP,0,4.36,16,Trinity,Merger,Toxin,141
Rhbo3018,TRINITY_DN3431_c0_g1::TRINITY_DN3431_c0_g1_i3::g.19105::m.19105,4.084914659767938,gi|387018153|gb|JU175671.1|,TSA  Crotalus adamanteus Cadam RINGFinger5  mRNA sequence,Crotalus adamanteus,"RINGFinger5, mRNA sequence",ThreeFTXs,0,4.35,15.97,Trinity,Merger,Toxin,142
Rhbo3018,TRINITY_DN37521_c0_g2::TRINITY_DN37521_c0_g2_i1::g.42407::m.42407,4.078951341394822,ETE62440.1_1,Opha Zinc finger protein 40  ,Ophiophagus hannah,Zinc finger protein 40  ,ThreeFTXs,0,4.33,15.9,Trinity,Merger,Toxin,143
Rhbo3018,TRINITY_DN9815_c0_g1::TRINITY_DN9815_c0_g1_i2::g.50210::m.50210,4.06522762277562,ETE59032.1_1,Opha Bromodomain adjacent to zinc finger domain protein 1A  ,Ophiophagus hannah,Bromodomain adjacent to zinc finger domain protein 1A  ,ThreeFTXs,0,4.29,15.74,Trinity,Merger,Toxin,144
Rhbo3018,TRINITY_DN1636_c0_g1::TRINITY_DN1636_c0_g1_i2::g.54642::m.54642,4.0574502721839,ETE67375.1_1,Opha PHD finger protein 3  ,Ophiophagus hannah,PHD finger protein 3  ,ThreeFTXs,0,4.26,15.65,Trinity,Merger,Toxin,145
Rhbo3018,TRINITY_DN82544_c0_g1::TRINITY_DN82544_c0_g1_i1::g.8597::m.8597,4.032982416699428,ETE69062.1_1,Opha Zinc finger protein 36  C3H1 type like 2  ,Ophiophagus hannah,"Zinc finger protein 36, C3H1 type-like 2  ",ThreeFTXs,2.08e-151,4.19,15.37,Trinity,Merger,Toxin,146
Rhbo3018,TRINITY_DN19634_c0_g1::TRINITY_DN19634_c0_g1_i1::g.21779::m.21779,4.028569152196771,ETE60386.1_1,Opha Zinc finger protein castor like 1  ,Ophiophagus hannah,Zinc finger protein castor-like 1  ,ThreeFTXs,3.7e-168,4.17,15.32,Trinity,Merger,Toxin,147
Rhbo3018,TRINITY_DN34584_c0_g1::TRINITY_DN34584_c0_g1_i1::g.38480::m.38480,3.9891390073682333,ETE59550.1_1,Opha Zinc finger and BTB domain containing protein 49  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 49  ,ThreeFTXs,2.77e-144,4.05,14.88,Trinity,Merger,Toxin,148
Rhbo3018,TRINITY_DN34274_c0_g1::TRINITY_DN34274_c0_g1_i1::g.23942::m.23942,3.986410935252045,ETE66982.1_1,Opha Zinc finger and BTB domain containing protein 4  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 4  ,ThreeFTXs,0,4.04,14.85,Trinity,Merger,Toxin,149
Rhbo3018,TRINITY_DN5569_c0_g1::TRINITY_DN5569_c0_g1_i1::g.43426::m.43426,3.983677694698067,gi|752781036|gb|GBSH01000956.1|,TSA  Boiga irregularis Birre ElongFattyAcid5 transcribed RNA sequence,Boiga irregularis,ElongFattyAcid5 transcribed RNA sequence,Other,0,4.04,14.82,Trinity,Merger,Toxin,150
Rhbo3018,TRINITY_DN7_c4_g1::TRINITY_DN7_c4_g1_i1::g.1091::m.1091,3.9708536543404835,ETE67953.1_1,Opha RING finger protein 31  ,Ophiophagus hannah,RING finger protein 31  ,ThreeFTXs,2.81e-80,4,14.68,Trinity,Merger,Toxin,151
Rhbo3018,TRINITY_DN13355_c0_g2::TRINITY_DN13355_c0_g2_i1::g.33207::m.33207,3.96254902292306,ETE62217.1_1,Opha PHD finger protein 13  ,Ophiophagus hannah,PHD finger protein 13  ,ThreeFTXs,0,3.97,14.59,Trinity,Merger,Toxin,152
Rhbo3018,TRINITY_DN14362_c0_g1::TRINITY_DN14362_c0_g1_i1::g.14436::m.14436,3.956056652412403,ETE67283.1_1,Opha A disintegrin and metalloproteinase with thrombospondin motifs 1  ,Ophiophagus hannah,A disintegrin and metalloproteinase with thrombospondin motifs 1  ,SVMP,2.48e-164,3.95,14.52,Trinity,Merger,Toxin,153
Rhbo3018,TRINITY_DN959_c0_g1::TRINITY_DN959_c0_g1_i2::g.39240::m.39240,3.955126781261366,ETE67608.1_1,Opha Zinc finger and BTB domain containing protein 44  ,Ophiophagus hannah,Zinc finger and BTB domain-containing protein 44  ,ThreeFTXs,0,3.95,14.51,Trinity,Merger,Toxin,154
Rhbo3018,TRINITY_DN14052_c0_g2::TRINITY_DN14052_c0_g2_i1::g.55418::m.55418,3.9439213265534856,ETE58411.1_1,Opha NGFI A binding protein 1  ,Ophiophagus hannah,NGFI-A-binding protein 1  ,Other,1.44e-151,3.92,14.39,Trinity,Merger,Toxin,155
Rhbo3018,TRINITY_DN9478_c0_g1::TRINITY_DN9478_c0_g1_i2::g.12071::m.12071,3.9392265777282085,gi|699236617|gb|GBSI01000072.1|,Htorq SVMPIII 8c transcribed RNA sequence,HypsiglenaÂ sp,SVMPIII-8c transcribed RNA sequence,SVMP,0,3.9,14.34,Trinity,Merger,Toxin,156
Rhbo3018,TRINITY_DN25322_c1_g1::TRINITY_DN25322_c1_g1_i1::g.6049::m.6049,3.926948247949772,ETE73075.1_1,Opha Flt3 interacting zinc finger protein 1  ,Ophiophagus hannah,Flt3-interacting zinc finger protein 1  ,ThreeFTXs,0,3.87,14.21,Trinity,Merger,Toxin,157
Rhbo3018,TRINITY_DN16171_c0_g1::TRINITY_DN16171_c0_g1_i1::g.24212::m.24212,3.918386234446348,ETE73536.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.39e-119,3.84,14.12,Trinity,Merger,Toxin,158
Rhbo3018,TRINITY_DN70293_c0_g1::TRINITY_DN70293_c0_g1_i1::g.43952::m.43952,3.9126498648972037,gi|521760440|gb|GAAZ01000197.1|,TSA  Crotalus horridus ApoptoticProteaseAct1 1 mRNA sequence,Crotalus horridus,ApoptoticProteaseAct1-1 mRNA sequence,SVSP,0,3.83,14.06,Trinity,Merger,Toxin,159
Rhbo3018,TRINITY_DN11433_c0_g1::TRINITY_DN11433_c0_g1_i2::g.22127::m.22127,3.9059284781731347,ETE68993.1_1,Opha Ufm1 specific protease 2 ,Ophiophagus hannah,Ufm1-specific protease 2 ,SVSP,0,3.81,13.99,Trinity,Merger,Toxin,160
Rhbo3018,TRINITY_DN43267_c0_g1::TRINITY_DN43267_c0_g1_i1::g.23874::m.23874,3.8972404255747994,ETE71577.1_1,Opha SH3 domain containing RING finger protein 3  ,Ophiophagus hannah,SH3 domain-containing RING finger protein 3  ,ThreeFTXs,0,3.79,13.9,Trinity,Merger,Toxin,161
Rhbo3018,TRINITY_DN80165_c0_g1::TRINITY_DN80165_c0_g1_i1::g.21668::m.21668,3.871843648509318,ETE70310.1_1,Opha Zinc finger protein DZIP1  ,Ophiophagus hannah,Zinc finger protein DZIP1  ,ThreeFTXs,1.08e-147,3.71,13.64,Trinity,Merger,Toxin,162
Rhbo3018,TRINITY_DN26792_c0_g1::TRINITY_DN26792_c0_g1_i1::g.10375::m.10375,3.8649289722897877,gi|387018147|gb|JU175668.1|,TSA  Crotalus adamanteus Cadam RINGFinger170  mRNA sequence,Crotalus adamanteus,"RINGFinger170, mRNA sequence",ThreeFTXs,0,3.69,13.57,Trinity,Merger,Toxin,163
Rhbo3018,TRINITY_DN105743_c0_g1::TRINITY_DN105743_c0_g1_i1::g.57037::m.57037,3.840966704487421,ETE61924.1_1,Opha Sentrin specific protease 5  ,Ophiophagus hannah,Sentrin-specific protease 5  ,SVSP,6.17e-151,3.63,13.33,Trinity,Merger,Toxin,164
Rhbo3018,TRINITY_DN3732_c0_g1::TRINITY_DN3732_c0_g1_i5::g.22439::m.22439,3.8135246892978105,ETE57003.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,0,3.55,13.06,Trinity,Merger,Toxin,165
Rhbo3018,TRINITY_DN9793_c0_g1::TRINITY_DN9793_c0_g1_i1::g.35829::m.35829,3.791814071161826,ETE68567.1_1,Opha Atrial natriuretic peptide receptor 3  ,Ophiophagus hannah,Atrial natriuretic peptide receptor 3  ,Other,3.87e-60,3.5,12.85,Trinity,Merger,Toxin,166
Rhbo3018,TRINITY_DN3247_c1_g2::TRINITY_DN3247_c1_g2_i2::g.26260::m.26260,3.787641414483326,ETE58273.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,2.94e-147,3.49,12.81,Trinity,Merger,Toxin,167
Rhbo3018,TRINITY_DN41495_c0_g1::TRINITY_DN41495_c0_g1_i1::g.12542::m.12542,3.7834566543602395,ETE61564.1_1,Opha Zinc finger protein  ,Ophiophagus hannah,Zinc finger protein  ,ThreeFTXs,1.85e-140,3.48,12.77,Trinity,Merger,Toxin,168
Rhbo3018,TRINITY_DN8993_c0_g2::TRINITY_DN8993_c0_g2_i1::g.50486::m.50486,3.763411574470007,ETE64878.1_1,Opha Zinc fingers and homeoboxes protein 1  ,Ophiophagus hannah,Zinc fingers and homeoboxes protein 1  ,ThreeFTXs,4.94e-126,3.42,12.58,Trinity,Merger,Toxin,169
